game_index,seed,score_0,score_1,score_2,score_3,winner,num_legs,num_turns,agent_seat_0,agent_seat_1,agent_seat_2,agent_seat_3,focal_seat
253,253,25,36,19,22,1,4,52,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
254,254,27,19,34,27,2,4,56,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
255,255,24,33,22,48,3,5,66,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
256,256,27,16,20,18,0,4,54,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
257,257,18,41,15,13,1,4,63,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
258,258,15,20,16,17,1,3,40,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
259,259,22,22,22,39,3,4,66,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
260,260,31,24,18,17,0,4,50,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
261,261,28,49,29,26,1,5,79,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
262,262,21,18,32,16,2,3,44,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
263,263,17,11,16,30,3,3,47,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
264,264,35,20,24,18,0,4,53,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
265,265,29,29,33,32,2,5,71,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
266,266,17,16,29,19,2,4,48,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
267,267,22,23,25,38,3,4,58,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
268,268,37,27,33,24,0,5,74,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
269,269,16,37,21,22,1,4,56,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
270,270,26,14,28,15,2,4,64,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
271,271,24,23,26,30,3,5,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
272,272,34,25,22,24,0,4,55,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
273,273,18,40,22,22,1,4,55,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
274,274,30,25,55,25,2,5,81,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
275,275,25,20,31,40,3,5,80,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
276,276,40,24,16,20,0,4,58,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
277,277,24,33,20,19,1,4,48,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
278,278,11,14,14,11,tie,3,55,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
279,279,35,22,23,44,3,6,97,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
280,280,26,17,21,18,0,4,56,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
281,281,26,39,19,24,1,6,90,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
282,282,20,28,27,23,1,5,74,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
283,283,26,29,29,38,3,5,76,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
284,284,40,23,20,13,0,5,76,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
285,285,22,35,23,28,1,5,72,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
286,286,27,21,34,30,2,5,77,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
287,287,21,19,24,48,3,4,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
288,288,35,17,13,21,0,4,56,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
289,289,24,37,22,24,1,4,65,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
290,290,22,20,40,25,2,4,65,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
291,291,21,26,24,24,1,5,75,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
292,292,28,22,26,25,0,4,53,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
293,293,25,41,31,20,1,5,79,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
294,294,33,23,43,26,2,6,86,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
295,295,32,27,34,34,tie,5,71,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
296,296,23,15,13,15,0,3,47,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
297,297,31,29,31,32,3,5,79,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
298,298,19,20,35,14,2,3,42,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
299,299,13,20,15,36,3,5,74,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
300,300,36,20,22,15,0,4,58,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
301,301,27,26,28,28,tie,5,76,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
302,302,20,18,28,12,2,3,35,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
303,303,17,10,11,17,tie,3,42,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
304,304,28,14,23,16,0,3,39,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
305,305,18,35,20,17,1,3,56,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
306,306,20,19,51,25,2,5,73,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
307,307,19,17,20,40,3,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
308,308,28,21,32,26,2,5,73,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
309,309,16,13,14,16,tie,3,41,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
310,310,22,22,39,20,2,4,50,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
311,311,26,24,20,30,3,4,62,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
312,312,30,29,22,25,0,4,66,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
313,313,25,50,26,24,1,5,68,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
314,314,21,22,30,19,2,4,58,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
315,315,18,20,17,24,3,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
316,316,35,26,20,21,0,4,54,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
317,317,24,41,17,23,1,5,83,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
318,318,33,31,39,24,2,5,71,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
319,319,20,19,17,33,3,4,65,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
320,320,32,19,20,15,0,4,55,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
321,321,27,26,24,25,0,4,68,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
322,322,23,18,38,18,2,4,52,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
323,323,25,21,33,39,3,5,72,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
324,324,35,22,25,27,0,4,72,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
325,325,31,19,34,34,tie,5,80,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
326,326,18,23,45,23,2,4,59,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
327,327,20,19,30,13,2,4,62,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
328,328,30,22,22,27,0,4,52,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
329,329,28,35,20,19,1,4,63,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
330,330,26,23,45,31,2,6,75,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
331,331,19,28,19,33,3,4,53,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
332,332,47,27,20,22,0,5,87,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
333,333,24,28,21,29,3,5,84,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
334,334,30,26,51,21,2,5,82,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
335,335,35,30,36,41,3,7,101,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
