game_index,seed,score_0,score_1,score_2,score_3,winner,num_legs,num_turns,agent_seat_0,agent_seat_1,agent_seat_2,agent_seat_3,focal_seat
0,0,14,24,19,17,1,4,54,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
1,1,25,31,18,18,1,4,55,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
2,2,14,15,9,15,tie,3,49,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
3,3,18,16,12,17,0,3,42,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
4,4,21,19,19,17,0,4,62,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
5,5,27,16,23,25,0,4,60,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
6,6,25,24,31,21,2,5,69,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
7,7,24,21,21,34,3,4,53,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
8,8,41,19,19,22,0,4,54,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
9,9,15,31,13,11,1,4,56,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
10,10,27,23,21,22,0,6,95,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
11,11,18,12,14,27,3,5,65,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
12,12,36,21,17,13,0,4,74,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
13,13,22,36,16,17,1,5,66,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
14,14,23,21,30,17,2,4,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
15,15,18,18,19,42,3,4,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
16,16,40,23,25,33,0,5,76,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
17,17,22,27,19,28,3,4,63,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
18,18,34,25,18,19,0,5,63,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
19,19,24,19,16,43,3,4,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
20,20,45,22,26,25,0,5,75,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
21,21,20,24,20,11,1,4,53,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
22,22,18,15,18,19,3,4,42,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
23,23,26,25,23,40,3,5,78,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
24,24,27,16,16,19,0,3,34,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
25,25,18,30,26,16,1,5,79,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
26,26,21,27,31,22,2,4,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
27,27,11,11,12,15,3,3,34,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
28,28,36,17,18,20,0,4,59,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
29,29,17,25,18,17,1,4,72,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
30,30,22,20,28,23,2,4,58,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
31,31,19,20,18,16,1,3,47,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
32,32,25,27,22,22,1,4,63,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
33,33,21,39,21,18,1,4,56,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
34,34,23,23,25,17,2,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
35,35,22,19,22,27,3,4,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
36,36,34,18,23,17,0,4,51,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
37,37,15,27,16,13,1,3,33,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
38,38,22,20,33,16,2,4,50,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
39,39,26,22,23,39,3,5,75,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
40,40,32,22,20,17,0,4,60,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
41,41,18,38,27,20,1,5,73,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
42,42,17,21,39,19,2,4,52,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
43,43,26,30,34,47,3,6,76,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
44,44,40,18,22,18,0,4,63,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
45,45,19,28,17,17,1,3,48,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
46,46,20,22,31,20,2,4,64,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
47,47,27,29,24,46,3,5,80,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
48,48,48,28,29,28,0,5,78,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
49,49,18,35,34,19,1,5,69,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
50,50,26,21,41,29,2,5,73,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
51,51,22,23,18,30,3,4,54,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
52,52,28,28,27,21,tie,5,72,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
53,53,21,39,21,20,1,4,55,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
54,54,22,18,26,21,2,3,46,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
55,55,16,15,19,33,3,3,42,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
56,56,20,26,24,22,1,4,63,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
57,57,18,18,22,16,2,4,61,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
58,58,23,24,22,22,1,4,63,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
59,59,18,24,20,40,3,5,79,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
60,60,35,23,16,22,0,4,58,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
61,61,24,30,20,17,1,4,63,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
62,62,27,23,36,16,2,5,81,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
63,63,26,18,22,39,3,5,82,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
64,64,40,22,20,17,0,4,59,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
65,65,27,25,22,20,0,5,78,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
66,66,18,25,25,24,tie,4,64,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
67,67,20,15,19,18,0,3,49,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
68,68,37,24,32,26,0,6,96,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
69,69,19,40,26,17,1,4,48,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
70,70,18,21,39,21,2,4,55,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
71,71,13,7,12,17,3,3,41,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
72,72,5,17,19,18,2,3,47,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
73,73,14,28,14,19,1,4,55,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
74,74,17,18,36,15,2,4,53,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
75,75,20,20,34,35,3,5,68,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
76,76,40,32,28,32,0,6,83,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
77,77,20,40,17,25,1,5,67,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
78,78,30,25,42,22,2,5,67,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
79,79,18,14,13,31,3,3,45,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
80,80,40,16,15,10,0,3,50,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
81,81,15,39,14,15,1,5,66,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
82,82,26,21,46,24,2,5,64,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
83,83,29,26,26,41,3,5,64,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
84,84,43,23,24,22,0,5,69,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
85,85,24,49,26,20,1,5,60,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
86,86,27,25,35,23,2,4,60,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
87,87,19,16,18,27,3,4,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
88,88,43,44,38,33,1,7,94,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
89,89,22,24,16,17,1,4,55,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
90,90,29,27,43,30,2,6,82,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
91,91,24,24,22,24,tie,5,75,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
92,92,22,25,18,21,1,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
93,93,34,22,29,33,0,5,81,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
94,94,22,20,41,21,2,4,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
95,95,19,22,22,23,3,4,56,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
96,96,24,15,13,21,0,3,38,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
97,97,17,13,16,17,tie,4,64,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
98,98,13,14,25,8,2,3,46,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
99,99,24,22,27,27,tie,4,53,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
100,100,30,24,25,22,0,4,60,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
101,101,15,22,15,14,1,3,40,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
102,102,14,14,30,12,2,3,40,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
103,103,22,18,15,20,0,4,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
104,104,33,23,14,18,0,4,54,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
105,105,21,24,20,19,1,3,49,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
106,106,18,15,19,16,2,3,46,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
107,107,21,12,18,25,3,3,45,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
108,108,47,16,22,19,0,4,58,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
109,109,19,41,23,21,1,4,52,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
110,110,18,15,22,18,2,4,65,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
111,111,19,17,18,39,3,4,54,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
112,112,25,22,14,17,0,4,52,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
113,113,29,31,22,25,1,4,52,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
114,114,20,20,17,13,tie,3,46,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
115,115,21,21,22,30,3,4,61,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
116,116,21,23,18,20,1,4,70,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
117,117,15,20,21,15,2,4,52,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
118,118,26,29,31,20,2,5,68,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
119,119,20,19,20,30,3,4,74,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
120,120,35,16,18,16,0,4,60,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
121,121,31,53,27,23,1,6,70,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
122,122,18,24,52,20,2,5,73,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
123,123,23,23,19,48,3,5,78,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
124,124,13,17,20,24,3,4,58,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
125,125,29,46,42,31,1,6,92,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
126,126,23,20,19,23,tie,4,62,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
127,127,22,24,19,40,3,4,54,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
128,128,42,27,25,27,0,5,70,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
129,129,22,51,23,24,1,5,75,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
130,130,15,14,14,10,0,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
131,131,21,17,21,23,3,4,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
132,132,26,19,24,18,0,4,64,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
133,133,25,32,16,14,1,4,66,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
134,134,28,35,44,25,2,5,73,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
135,135,16,11,14,44,3,4,73,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
136,136,16,17,20,21,3,4,60,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
137,137,24,29,18,23,1,5,84,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
138,138,16,12,34,16,2,4,68,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
139,139,21,26,21,33,3,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
140,140,26,16,12,11,0,4,64,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
141,141,25,36,24,28,1,6,91,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
142,142,21,17,23,19,2,4,52,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
143,143,26,27,22,34,3,5,65,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
144,144,36,25,17,24,0,4,59,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
145,145,33,43,24,20,1,6,97,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
146,146,26,30,34,27,2,5,80,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
147,147,16,13,18,28,3,4,61,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
148,148,25,11,10,7,0,2,27,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
149,149,18,26,18,20,1,4,60,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
150,150,23,24,20,22,1,4,68,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
151,151,25,27,19,33,3,4,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
152,152,40,22,16,14,0,4,60,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
153,153,27,38,20,17,1,4,53,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
154,154,14,20,26,9,2,4,58,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
155,155,27,19,18,37,3,5,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
156,156,38,30,24,22,0,5,75,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
157,157,22,35,21,22,1,6,93,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
158,158,20,15,24,19,2,4,63,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
159,159,16,20,14,30,3,5,77,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
160,160,37,18,14,18,0,3,43,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
161,161,17,24,12,10,1,3,43,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
162,162,30,24,33,26,2,4,64,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
163,163,26,18,23,49,3,5,77,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
164,164,37,17,14,14,0,4,42,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
165,165,30,36,25,22,1,6,92,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
166,166,25,22,36,22,2,4,50,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
167,167,30,35,37,44,3,6,84,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
168,168,37,21,26,24,0,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
169,169,26,34,25,19,1,4,57,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
170,170,19,17,30,16,2,4,53,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
171,171,34,29,33,42,3,6,88,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
172,172,31,24,22,24,0,5,87,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
173,173,23,34,19,18,1,4,71,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
174,174,24,24,36,21,2,4,68,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
175,175,15,22,15,34,3,4,71,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
176,176,38,23,27,24,0,5,67,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
177,177,24,14,14,22,0,3,40,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
178,178,22,23,42,24,2,4,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
179,179,17,17,22,19,2,4,55,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
180,180,37,27,24,31,0,5,73,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
181,181,18,43,20,21,1,5,79,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
182,182,14,12,20,15,2,4,61,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
183,183,19,26,24,29,3,4,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
184,184,33,24,23,22,0,4,57,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
185,185,17,31,17,14,1,4,64,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
186,186,24,15,35,15,2,4,62,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
187,187,25,20,20,37,3,4,62,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
188,188,23,22,21,26,3,6,92,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
189,189,17,40,16,19,1,4,56,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
